pre,post,diff
1.0,0.6594444444444444,0.3405555555555556
1.0,0.6644444444444444,0.3355555555555556
1.0,0.5294444444444445,0.4705555555555555
0.9983333333333333,0.6288888888888889,0.36944444444444435
0.9955555555555555,0.6927777777777777,0.3027777777777778
0.9561111111111111,0.6922222222222223,0.26388888888888884
1.0,0.5716666666666667,0.42833333333333334
1.0,0.6788888888888889,0.3211111111111111
1.0,0.7327777777777778,0.26722222222222225
1.0,0.5499999999999999,0.45000000000000007
1.0,0.6022222222222222,0.3977777777777778
0.9994444444444445,0.6755555555555556,0.3238888888888889
1.0,0.5644444444444444,0.4355555555555556
1.0,0.6155555555555556,0.38444444444444437
1.0,0.6499999999999999,0.3500000000000001
1.0,0.7566666666666666,0.2433333333333334
1.0,0.5855555555555556,0.4144444444444444
1.0,0.6672222222222222,0.33277777777777784
0.9988888888888889,0.6822222222222223,0.31666666666666665
1.0,0.5788888888888889,0.4211111111111111
1.0,0.5805555555555556,0.4194444444444444
